filename,scopus_link,citedby_link
201801392.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044742741&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044742741&origin=inward
201801393.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044100623&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044100623&origin=inward
201801394.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043590372&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043590372&origin=inward
201801395.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043473570&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043473570&origin=inward
201801396.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040746519&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040746519&origin=inward
201801397.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054042373&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054042373&origin=inward
201801398.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048362261&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048362261&origin=inward
201801399.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048039137&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048039137&origin=inward
201801400.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048038821&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048038821&origin=inward
201801401.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048034863&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048034863&origin=inward
201801402.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047881197&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047881197&origin=inward
201801403.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042269926&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042269926&origin=inward
201801404.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034843220&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034843220&origin=inward
201801405.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049137359&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049137359&origin=inward
201801406.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047767319&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047767319&origin=inward
201801407.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042906960&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042906960&origin=inward
201801408.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042214406&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042214406&origin=inward
201801409.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046473436&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046473436&origin=inward
201801410.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046443732&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046443732&origin=inward
201801411.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041096069&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041096069&origin=inward
201801412.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063884870&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063884870&origin=inward
201801413.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047085039&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047085039&origin=inward
201801414.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046399767&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046399767&origin=inward
201801415.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090526705&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090526705&origin=inward
201801416.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090522950&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090522950&origin=inward
201801417.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089568477&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089568477&origin=inward
201801418.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85064192347&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064192347&origin=inward
201801419.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063567632&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063567632&origin=inward
201801420.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061594328&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061594328&origin=inward
201801421.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057847743&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057847743&origin=inward
201801422.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054855737&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054855737&origin=inward
201801423.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053691547&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053691547&origin=inward
201801424.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053307370&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053307370&origin=inward
201801425.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051987123&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051987123&origin=inward
201801426.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051340035&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051340035&origin=inward
201801427.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050857199&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050857199&origin=inward
201801428.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050811010&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050811010&origin=inward
201801429.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049759265&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049759265&origin=inward
201801430.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049754856&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049754856&origin=inward
201801431.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049130033&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049130033&origin=inward
201801432.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048813867&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048813867&origin=inward
201801433.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048703222&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048703222&origin=inward
201801434.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048276440&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048276440&origin=inward
201801435.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048066051&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048066051&origin=inward
201801436.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047949926&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047949926&origin=inward
201801437.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047883101&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047883101&origin=inward
201801438.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047877066&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047877066&origin=inward
201801439.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047869422&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047869422&origin=inward
201801440.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047668404&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047668404&origin=inward
201801441.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047658971&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047658971&origin=inward
201801442.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047493685&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047493685&origin=inward
201801443.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047375913&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047375913&origin=inward
201801444.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047349961&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047349961&origin=inward
201801445.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047273608&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047273608&origin=inward
201801446.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047263996&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047263996&origin=inward
201801447.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047260087&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047260087&origin=inward
201801448.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047248179&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047248179&origin=inward
201801449.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047131862&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047131862&origin=inward
201801450.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047077846&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047077846&origin=inward
201801451.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047021659&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047021659&origin=inward
201801452.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046818191&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046818191&origin=inward
201801453.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046803284&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046803284&origin=inward
201801454.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046794648&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046794648&origin=inward
201801455.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046767255&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046767255&origin=inward
201801456.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046688382&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046688382&origin=inward
201801457.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046666265&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046666265&origin=inward
201801458.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046548131&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046548131&origin=inward
201801459.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046439688&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046439688&origin=inward
201801460.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046413510&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046413510&origin=inward
201801461.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046121935&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046121935&origin=inward
201801462.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045855540&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045855540&origin=inward
201801463.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045847358&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045847358&origin=inward
201801464.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045832799&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045832799&origin=inward
201801465.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045202685&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045202685&origin=inward
201801466.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045060548&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045060548&origin=inward
201801467.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044946324&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044946324&origin=inward
201801468.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044919836&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044919836&origin=inward
201801469.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044780254&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044780254&origin=inward
201801470.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044611055&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044611055&origin=inward
201801471.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044599217&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044599217&origin=inward
201801472.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044510394&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044510394&origin=inward
201801473.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044478927&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044478927&origin=inward
201801474.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044466734&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044466734&origin=inward
201801475.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044466346&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044466346&origin=inward
201801476.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044456392&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044456392&origin=inward
201801477.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044442704&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044442704&origin=inward
201801478.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044441864&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044441864&origin=inward
201801479.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044438100&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044438100&origin=inward
201801480.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044387389&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044387389&origin=inward
201801481.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044363034&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044363034&origin=inward
